firstSim,secondSim
0.06122449,0.022727273
0.083333336,0.09090909
0.125,0.125
0.13043478,0.08888889
0.125,0.1904762
0.083333336,0.083333336
0.083333336,0.02877698
0.083333336,0.08510638
0.083333336,0.022099448
0.083333336,0.08695652
0.083333336,0.6666667
0.083333336,0.114285715
0.083333336,0.071428575
0.083333336,0.04255319
0.083333336,0.055555556
0.08,0.1904762
0.083333336,0.114285715
0.083333336,0.1
0.06896552,0.02962963
0.083333336,0.6666667
0.15789473,0.08
0.21428572,0.2631579
0.125,0.2631579
0.21428572,0.33333334
0.13333334,0.33333334
0.10526316,0.14634146
0.21428572,0.065789476
0.14285715,0.33333334
0.13333334,0.23809524
0.13333334,0.3809524
0.07692308,0.33333334
0.21428572,0.2777778
0.21428572,0.065789476
0.125,0.33333334
0.13333334,0.029166667
0.10344828,0.33333334
0.21428572,0.33333334
0.2,0.094339624
0.41666666,0.33333334
0.21428572,0.065789476
0.13333334,0.04310345
0.13333334,0.25
0.13333334,0.12765957
0.13333334,0.11764706
0.13333334,0.20588236
0.13333334,0.29166666
0.10526316,0.2173913
0.13333334,0.12195122
0.11764706,0.083333336
0.13333334,0.104166664
0.1,0.056179777
0.13333334,0.13513513
0.13333334,0.125
0.13333334,0.12
0.13333334,0.1764706
0.13333334,0.2
0.15,0.125
0.13333334,0.037037037
0.1,0.07692308
0.21428572,0.037914693
0.13333334,0.4117647
0.1,0.33333334
0.1,0.175
0.13333334,0.125
0.13333334,0.17948718
0.13333334,0.13333334
0.13333334,0.3043478
0.13333334,0.33333334
0.13333334,0.375
0.13333334,0.2
0.13333334,0.03875969
0.13333334,0.0877193
0.13333334,0.33333334
0.21428572,0.17073171
0.11764706,0.21428572
0.11764706,0.12765957
0.13333334,0.042735044
0.13333334,0.0397351
0.1,0.118644066
0.21428572,0.2
0.11111111,0.09803922
0.21428572,0.054054055
0.13333334,0.2173913
0.13333334,0.25
0.13333334,0.039772727
0.13333334,0.15789473
0.13333334,0.125
0.13333334,0.17948718
0.13333334,0.0945946
0.13333334,0.17142858
0.13333334,0.36842105
0.1,0.2173913
0.13333334,0.0945946
0.13333334,0.12
0.21428572,0.03846154
0.125,0.12068965
0.13333334,0.02745098
0.13333334,0.0625
0.1,0.022304833
0.10526316,0.12
0.13333334,0.2173913
0.09090909,0.05050505
0.125,0.13043478
0.13333334,0.36842105
0.13333334,0.3181818
0.125,0.07692308
0.13333334,0.18421052
0.13333334,0.01953125
0.13333334,0.06666667
0.13333334,0.10714286
0.13333334,0.23809524
0.13333334,0.10606061
0.13333334,0.11764706
0.13333334,0.085365854
0.11764706,0.10769231
0.13333334,0.08235294
0.13333334,0.083333336
0.13333334,0.0945946
0.06,0.05109489
0.13333334,0.33333334
0.1,0.1875
0.21428572,0.25
0.11764706,0.11764706
0.13333334,0.06666667
0.13333334,0.2173913
0.13333334,0.1
0.13333334,0.33333334
0.13333334,0.3809524
0.13333334,0.08196721
0.13333334,0.47368422
0.13333334,0.065789476
0.044444446,0.048076924
0.13333334,0.1764706
0.11764706,0.1764706
0.13333334,0.10526316
0.13333334,0.1590909
0.13333334,0.065789476
0.13333334,0.06315789
0.13333334,0.065789476
0.13333334,0.057692308
0.13333334,0.33333334
0.13333334,0.21428572
0.13333334,0.06315789
0.13333334,0.097222224
0.13333334,0.10204082
0.125,0.10769231
0.13333334,0.06481481
0.0952381,0.048076924
0.125,0.028248588
0.13333334,0.025362318
0.13333334,0.4375
0.057142857,0.2173913
0.13333334,0.125
0.13333334,0.048076924
0.1,0.03954802
0.21428572,0.17857143
0.10526316,0.2
0.083333336,0.043165468
0.13333334,0.024911031
0.125,0.12
0.13333334,0.03521127
0.1875,0.17073171
0.13333334,0.2
0.125,0.1875
0.13333334,0.10294118
0.13333334,0.1764706
0.13333334,0.12
0.13333334,0.10526316
0.13333334,0.15789473
0.41666666,0.4117647
0.13333334,0.125
0.1,0.11904762
0.083333336,0.15151516
0.13333334,0.0882353
0.13333334,0.1521739
0.13333334,0.10638298
0.13333334,0.25925925
0.13333334,0.17948718
0.41666666,0.33333334
0.13333334,0.33333334
0.13333334,0.02745098
0.21428572,0.046875
0.13333334,0.1521739
0.11764706,0.085365854
0.125,0.04117647
0.13333334,0.039772727
0.13333334,0.2
0.13333334,0.04411765
0.1,0.07692308
0.13333334,0.05319149
0.13333334,0.2
0.21428572,0.13333334
0.13333334,0.16666667
0.13333334,0.08219178
0.13333334,0.118644066
0.13333334,0.13207547
0.11111111,0.13725491
0.21428572,0.2
0.13333334,0.16216215
0.13333334,0.118644066
0.13333334,0.2
0.054054055,0.33333334
0.13333334,0.4375
0.08695652,0.33333334
0.125,0.055555556
0.13333334,0.10769231
0.13333334,0.07692308
0.10714286,0.2173913
0.07692308,0.07692308
0.13333334,0.028901733
0.13333334,0.044871796
0.13333334,0.4375
0.13333334,0.125
0.13333334,0.15625
0.13333334,0.20833333
0.13333334,0.125
0.125,0.1875
0.11111111,0.20833333
0.13333334,0.049295776
0.13333334,0.048
0.1,0.09090909
0.21428572,0.06153846
0.13333334,0.027624309
0.21428572,0.16216215
0.125,0.16216215
0.13333334,0.06315789
0.41666666,0.36842105
0.08695652,0.039772727
0.125,0.08
0.13333334,0.11764706
0.13333334,0.4375
0.2,0.2
0.13333334,0.20833333
0.13333334,0.1875
0.13333334,0.2173913
0.13333334,0.2173913
0.0952381,0.08955224
0.13333334,0.4117647
0.13333334,0.06741573
0.13333334,0.12068965
0.13333334,0.2777778
0.13333334,0.0945946
0.13333334,0.0875
0.13333334,0.25
0.13333334,0.25
0.13333334,0.25
0.05172414,0.2173913
0.13333334,0.118644066
0.13333334,0.10606061
0.04761905,0.33333334
0.21428572,0.17073171
0.13333334,0.029940119
0.10526316,0.05357143
0.125,0.083333336
0.07692308,0.10909091
0.13333334,0.08450704
0.08695652,0.1875
0.13333334,0.075
0.11111111,0.04964539
0.13333334,0.03816794
0.13333334,0.10769231
0.15789473,0.2
0.13333334,0.06315789
0.13333334,0.19444445
0.1,0.10769231
0.125,0.118644066
0.1,0.13043478
0.13333334,0.10769231
0.21428572,0.25
0.13333334,0.31578946
0.13333334,0.097222224
0.10526316,0.2857143
0.13333334,0.125
0.13333334,0.11764706
0.125,0.042168673
0.13333334,0.05982906
0.13333334,0.05154639
0.1,0.06542056
0.13333334,0.08974359
0.13333334,0.03968254
0.21428572,0.25
0.13333334,0.118644066
0.125,0.05940594
0.125,0.06122449
0.21428572,0.4117647
0.13333334,0.20588236
0.13333334,0.4375
0.13333334,0.2
0.13333334,0.048076924
0.13333334,0.33333334
0.13333334,0.06122449
0.10526316,0.10769231
0.21428572,0.3
0.13333334,0.03550296
0.21428572,0.2
0.125,0.036842104
0.0952381,0.083333336
0.125,0.1590909
0.13333334,0.14
0.13333334,0.07317073
0.13333334,0.31578946
0.13333334,0.20588236
0.1,0.056074765
0.13333334,0.058139537
0.0952381,0.03816794
0.13333334,0.2
0.05882353,0.07317073
0.13333334,0.1764706
0.13333334,0.05109489
0.125,0.12
0.13333334,0.10769231
0.13333334,0.2413793
0.21428572,0.33333334
0.071428575,0.118644066
0.13333334,0.33333334
0.13333334,0.056
0.13333334,0.33333334
0.13333334,0.20588236
0.13333334,0.028806584
0.13333334,0.33333334
0.13333334,0.13725491
0.13333334,0.12820514
0.11111111,0.2173913
0.13333334,0.21212122
0.13333334,0.31578946
0.13333334,0.4375
0.13333334,0.25
0.13333334,0.21875
0.083333336,0.10769231
0.13333334,0.1764706
0.13333334,0.1875
0.13333334,0.5833333
0.13333334,0.086419754
0.13333334,0.21428572
0.10526316,0.3043478
0.13333334,0.12
0.125,0.16216215
0.13333334,0.08108108
0.13333334,0.14893617
0.13333334,0.31578946
0.13333334,0.07594936
0.09677419,0.2
0.13333334,0.10769231
0.1875,0.04379562
0.074074075,0.03968254
0.21428572,0.11764706
0.13333334,0.10769231
0.54545456,0.22727273
0.13333334,0.20588236
0.21428572,0.3
0.06896552,0.06140351
0.083333336,0.12727273
0.1,0.03153153
0.13333334,0.075
0.06666667,0.2173913
0.1,0.25
0.13333334,0.15789473
0.13333334,0.083333336
0.13333334,0.2173913
0.13333334,0.0625
0.10526316,0.07070707
0.13333334,0.25
0.13333334,0.14705883
0.083333336,0.065789476
0.21428572,0.06896552
0.13333334,0.041420117
0.11764706,0.125
0.11764706,0.33333334
0.13333334,0.0877193
0.13333334,0.1923077
0.13333334,0.07692308
0.13333334,0.33333334
0.13333334,0.33333334
0.13333334,0.16216215
0.13333334,0.033816423
0.06521739,0.2173913
0.21428572,0.065789476
0.13333334,0.067307696
0.13333334,0.0397351
0.0952381,0.065789476
0.08,0.07865169
0.1,0.1388889
0.125,0.10638298
0.13333334,0.19444445
0.13333334,0.17948718
0.13333334,0.040983606
0.14285715,0.2173913
0.11764706,0.05376344
0.13333334,0.10526316
0.13333334,0.125
0.13333334,0.25
0.13333334,0.175
0.13333334,0.31578946
0.1,0.23809524
0.1,0.1764706
0.11764706,0.052173913
0.13333334,0.2
0.125,0.4117647
0.13333334,0.12068965
0.13333334,0.052173913
0.0882353,0.33333334
0.13333334,0.2173913
0.11764706,0.06666667
0.13333334,0.03167421
0.13333334,0.16216215
0.13333334,0.09090909
0.13333334,0.06451613
0.0952381,0.2173913
0.13333334,0.08
0.13333334,0.23809524
0.13333334,0.15151516
0.075,0.039106146
0.13333334,0.10204082
0.2,0.2
0.21428572,0.12244898
0.2,0.24
0.13333334,0.13725491
0.13333334,0.04195804
0.13333334,0.11764706
0.13333334,0.038043477
0.13333334,0.12
0.13333334,0.33333334
0.13333334,0.125
0.13333334,0.118644066
0.13333334,0.06122449
0.13333334,0.064935066
0.125,0.29166666
0.13333334,0.125
0.13333334,0.1627907
0.1,0.043165468
0.13333334,0.33333334
0.23529412,0.06410257
0.1,0.06410257
0.16666667,0.056338027
0.10526316,0.056338027
0.08695652,0.12765957
0.4,0.33333334
0.16666667,0.056338027
0.10526316,0.0625
0.10526316,0.14285715
0.06666667,0.056338027
0.23529412,0.064935066
0.4,0.33333334
0.1,0.056338027
0.10526316,0.1590909
0.2,0.056338027
0.23529412,0.056338027
0.22222222,0.04464286
0.16666667,0.056338027
0.4,0.33333334
0.10526316,0.11801242
0.10526316,0.105882354
0.10526316,0.08737864
0.10526316,0.20833333
0.10526316,0.0989011
0.10526316,0.09756097
0.08695652,0.06097561
0.10526316,0.14130434
0.0952381,0.14166667
0.10526316,0.07692308
0.121212125,0.08510638
0.10526316,0.086021505
0.10526316,0.05050505
0.10526316,0.22340426
0.10526316,0.22222222
0.10526316,0.05952381
0.125,0.07964602
0.10526316,0.12831858
0.083333336,0.21186441
0.16666667,0.23555556
0.10526316,0.077922076
0.083333336,0.056338027
0.083333336,0.17777778
0.10526316,0.083333336
0.10526316,0.09375
0.10526316,0.078431375
0.10526316,0.12658228
0.10526316,0.077922076
0.10526316,0.08
0.10526316,0.13483146
0.16666667,0.2451613
0.10526316,0.08035714
0.10526316,0.115384616
0.16666667,0.05940594
0.0952381,0.06896552
0.0952381,0.08737864
0.10526316,0.11728395
0.10526316,0.10204082
0.083333336,0.12612613
0.16666667,0.13483146
0.09090909,0.12745099
0.16666667,0.07317073
0.16666667,0.06097561
0.10526316,0.105882354
0.10526316,0.08035714
0.10526316,0.08421053
0.10526316,0.05050505
0.10526316,0.082474224
0.10526316,0.1570248
0.10526316,0.08695652
0.10526316,0.07594936
0.13043478,0.06097561
0.10526316,0.12
0.10526316,0.0952381
0.16666667,0.2038835
0.1,0.16981132
0.10526316,0.12237762
0.10526316,0.15584415
0.083333336,0.117056854
0.08695652,0.0952381
0.10526316,0.06097561
0.07692308,0.2734375
0.14814815,0.0990099
0.10526316,0.07594936
0.10526316,0.07317073
0.1,0.21186441
0.10526316,0.11827957
0.10526316,0.084745765
0.10526316,0.21929824
0.10526316,0.09009009
0.10526316,0.0625
0.10526316,0.1
0.10526316,0.20833333
0.10526316,0.104477614
0.0952381,0.16964285
0.10526316,0.1984127
0.10526316,0.1923077
0.10526316,0.11111111
0.0754717,0.18023255
0.10526316,0.056338027
0.13043478,0.19753087
0.16666667,0.08045977
0.0952381,0.08411215
0.10526316,0.21929824
0.10526316,0.06097561
0.16666667,0.08571429
0.10526316,0.056338027
0.10526316,0.15789473
0.10526316,0.10619469
0.10526316,0.074074075
0.10526316,0.2173913
0.0625,0.13513513
0.10526316,0.06451613
0.0952381,0.06451613
0.10526316,0.16190477
0.10526316,0.12244898
0.10526316,0.2173913
0.10526316,0.13475177
0.10526316,0.33333334
0.10526316,0.07643312
0.10526316,0.056338027
0.10526316,0.06896552
0.10526316,0.13475177
0.10526316,0.24324325
0.10526316,0.16494845
0.1,0.16964285
0.10526316,0.21678321
0.08,0.13513513
0.1,0.08558559
0.10526316,0.106796116
0.10526316,0.078947365
0.078947365,0.06097561
0.10526316,0.094736844
0.10526316,0.13513513
0.083333336,0.20895523
0.16666667,0.13580246
0.08695652,0.13483146
0.071428575,0.1590909
0.10526316,0.11217949
0.1,0.22340426
0.16666667,0.12568305
0.15,0.05940594
0.10526316,0.13483146
0.1,0.19753087
0.10526316,0.15517241
0.10526316,0.06451613
0.10526316,0.08490566
0.10526316,0.16190477
0.10526316,0.08421053
0.16666667,0.077922076
0.10526316,0.05050505
0.13043478,0.04950495
0.071428575,0.10227273
0.10526316,0.1981982
0.10526316,0.16666667
0.10526316,0.067307696
0.10526316,0.10714286
0.10526316,0.17977528
0.16666667,0.056338027
0.10526316,0.12162162
0.10526316,0.12237762
0.16666667,0.15568863
0.10526316,0.16666667
0.0952381,0.23333333
0.1,0.11320755
0.10526316,0.14150943
0.10526316,0.05952381
0.10526316,0.19642857
0.083333336,0.21186441
0.10526316,0.27419356
0.10526316,0.13483146
0.16666667,0.13402061
0.10526316,0.105882354
0.10526316,0.078125
0.10526316,0.12612613
0.10526316,0.08181818
0.09090909,0.114285715
0.16666667,0.13483146
0.10526316,0.08510638
0.10526316,0.12612613
0.10526316,0.13483146
0.048780486,0.056338027
0.10526316,0.078947365
0.074074075,0.056338027
0.1,0.16891892
0.10526316,0.11965812
0.10526316,0.1171875
0.12903225,0.06097561
0.06666667,0.27642277
0.10526316,0.10747664
0.10526316,0.15025906
0.10526316,0.078947365
0.10526316,0.086538464
0.10526316,0.054945055
0.10526316,0.060240965
0.10526316,0.05050505
0.1,0.19753087
0.09090909,0.060240965
0.10526316,0.18857142
0.10526316,0.18012422
0.083333336,0.072072074
0.16666667,0.2389937
0.10526316,0.09375
0.16666667,0.0625
0.1,0.10869565
0.10526316,0.13475177
0.16666667,0.07594936
0.074074075,0.16346154
0.1,0.4893617
0.10526316,0.08411215
0.10526316,0.078947365
0.15789473,0.13483146
0.10526316,0.060240965
0.10526316,0.19753087
0.10526316,0.06097561
0.10526316,0.06097561
0.125,0.13793103
0.10526316,0.077922076
0.10526316,0.19379845
0.10526316,0.1923077
0.10526316,0.064935066
0.10526316,0.07692308
0.10526316,0.168
0.10526316,0.105882354
0.10526316,0.11904762
0.10526316,0.093023255
0.06557377,0.06097561
0.10526316,0.12612613
0.10526316,0.118644066
0.06666667,0.056338027
0.16666667,0.05940594
0.10526316,0.11057692
0.08695652,0.16447368
0.1,0.1923077
0.10344828,0.18811882
0.10526316,0.24770643
0.074074075,0.19753087
0.10526316,0.1328125
0.09090909,0.125
0.23529412,0.24203822
0.10526316,0.16964285
0.13043478,0.13483146
0.10526316,0.13475177
0.10526316,0.10869565
0.083333336,0.16964285
0.1,0.12612613
0.083333336,0.0990099
0.10526316,0.16964285
0.16666667,0.06329114
0.10526316,0.13513513
0.10526316,0.12195122
0.08695652,0.14666666
0.10526316,0.05050505
0.10526316,0.08411215
0.1,0.16582915
0.10526316,0.18064517
0.10526316,0.2777778
0.083333336,0.16891892
0.10526316,0.125
0.10526316,0.11111111
0.16666667,0.06329114
0.10526316,0.12612613
0.1,0.17730497
0.1,0.18115942
0.16666667,0.077922076
0.10526316,0.0989011
0.10526316,0.078947365
0.10526316,0.13483146
0.10526316,0.13513513
0.10526316,0.056338027
0.10526316,0.3931624
0.08695652,0.16964285
0.16666667,0.13333334
0.10526316,0.15841584
0.16666667,0.13483146
0.1,0.15315315
0.08,0.1923077
0.1,0.078431375
0.10526316,0.14851485
0.10526316,0.09701493
0.10526316,0.12
0.10526316,0.0989011
0.083333336,0.2112676
0.10526316,0.171875
0.125,0.24203822
0.10526316,0.09195402
0.08108108,0.122137405
0.10526316,0.06451613
0.10526316,0.27672955
0.1,0.0952381
0.10526316,0.16964285
0.10526316,0.10465116
0.16666667,0.056338027
0.0625,0.12612613
0.10526316,0.056338027
0.10526316,0.13690476
0.10526316,0.12162162
0.10526316,0.0989011
0.10526316,0.123636365
0.10526316,0.056338027
0.10526316,0.114285715
0.10526316,0.05102041
0.14285715,0.06097561
0.16666667,0.1
0.10526316,0.13513513
0.10526316,0.078947365
0.10526316,0.105882354
0.10526316,0.11363637
0.071428575,0.16964285
0.10526316,0.06451613
0.10526316,0.19753087
0.10526316,0.083333336
0.10526316,0.30088496
0.10526316,0.06896552
0.08695652,0.12658228
0.10526316,0.0952381
0.1,0.10869565
0.10526316,0.14876033
0.10526316,0.097087376
0.10526316,0.12
0.10526316,0.21008404
0.08571429,0.13483146
0.10526316,0.16964285
0.15,0.097826086
0.06451613,0.11111111
0.16666667,0.08411215
0.10526316,0.16964285
0.16666667,0.061728396
0.10526316,0.0989011
0.16666667,0.13333334
0.09375,0.11801242
0.11111111,0.17475729
0.083333336,0.12062257
0.10526316,0.1328125
0.09090909,0.06097561
0.083333336,0.06329114
0.10526316,0.08421053
0.10526316,0.071428575
0.16666667,0.06097561
0.10526316,0.19259259
0.08695652,0.13013698
0.16666667,0.093023255
0.10526316,0.05376344
0.071428575,0.2173913
0.16666667,0.08571429
0.10526316,0.284153
0.0952381,0.07017544
0.0952381,0.056338027
0.10526316,0.08035714
0.10526316,0.05882353
0.10526316,0.21186441
0.10526316,0.056338027
0.10526316,0.056338027
0.10526316,0.08510638
0.10526316,0.15189873
0.08163265,0.06097561
0.16666667,0.23893805
0.10526316,0.11111111
0.10526316,0.18032786
0.08,0.23893805
0.10714286,0.11510792
0.083333336,0.0989011
0.1,0.047169812
0.10526316,0.1590909
0.10526316,0.12903225
0.10526316,0.11377245
0.12,0.06097561
0.0952381,0.30833334
0.10526316,0.17307693
0.10526316,0.15555556
0.10526316,0.105882354
0.10526316,0.11578947
0.10526316,0.12
0.083333336,0.0625
0.083333336,0.06451613
0.0952381,0.1764706
0.10526316,0.05952381
0.1,0.077922076
0.10526316,0.16981132
0.10526316,0.2
0.10810811,0.056338027
0.10526316,0.06097561
0.0952381,0.21929824
0.10526316,0.12109375
0.10526316,0.10869565
0.10526316,0.18018018
0.10526316,0.089655176
0.125,0.06097561
0.10526316,0.4893617
0.10526316,0.0625
0.10526316,0.12790698
0.06818182,0.12903225
0.10526316,0.16494845
0.15789473,0.13483146
0.16666667,0.14
0.15789473,0.15384616
0.10526316,0.114285715
0.10526316,0.35064936
0.10526316,0.20833333
0.10526316,0.15207373
0.10526316,0.0952381
0.10526316,0.056338027
0.10526316,0.05050505
0.10526316,0.12612613
0.10526316,0.2074074
0.10526316,0.23684211
0.1,0.1392405
0.10526316,0.05050505
0.10526316,0.14736842
0.083333336,0.1590909
0.10526316,0.056338027
0.13333334,0.36842105
0.23076923,0.2857143
0.14285715,0.2857143
0.11111111,0.11363637
0.33333334,0.077922076
0.3529412,0.2857143
0.14285715,0.5555556
0.14285715,0.1923077
0.08,0.2857143
0.33333334,0.5625
0.33333334,0.077922076
0.13333334,0.2857143
0.14285715,0.02892562
0.14814815,0.2857143
0.6,0.2857143
0.54545456,0.2244898
0.23076923,0.2857143
0.33333334,0.077922076
0.14285715,0.060344826
0.14285715,0.15625
0.14285715,0.1
0.14285715,0.09259259
0.14285715,0.13157895
0.14285715,0.17857143
0.11111111,0.25
0.14285715,0.14285715
0.125,0.08108108
0.14285715,0.14583333
0.23076923,0.06666667
0.14285715,0.1891892
0.14285715,0.14634146
0.14285715,0.094339624
0.14285715,0.13513513
0.14285715,0.23076923
0.15789473,0.083333336
0.14285715,0.03125
0.10526316,0.061728396
0.23076923,0.027906977
0.14285715,0.23809524
0.10526316,0.2857143
0.10526316,0.11363637
0.14285715,0.175
0.14285715,0.11627907
0.14285715,0.104166664
0.14285715,0.18518518
0.14285715,0.23809524
0.14285715,0.2631579
0.14285715,0.12820514
0.14285715,0.046153847
0.14285715,0.10344828
0.14285715,0.2
0.23076923,0.11111111
0.125,0.16129032
0.125,0.1
0.14285715,0.05982906
0.14285715,0.039215688
0.10526316,0.07936508
0.23076923,0.12820514
0.11764706,0.115384616
0.23076923,0.053097345
0.14285715,0.25
0.14285715,0.15625
0.14285715,0.033519555
0.14285715,0.12195122
0.14285715,0.14634146
0.14285715,0.11627907
0.14285715,0.06410257
0.14285715,0.13157895
0.14285715,0.2173913
0.10526316,0.25
0.14285715,0.10666667
0.14285715,0.094339624
0.23076923,0.032432433
0.13333334,0.08064516
0.14285715,0.019305019
0.14285715,0.052173913
0.10526316,0.025925925
0.11111111,0.094339624
0.14285715,0.25
0.0952381,0.06
0.13043478,0.10204082
0.14285715,0.2173913
0.14285715,0.1923077
0.13333334,0.061728396
0.14285715,0.11904762
0.14285715,0.02734375
0.14285715,0.078947365
0.14285715,0.084745765
0.14285715,0.27272728
0.14285715,0.08695652
0.14285715,0.09259259
0.14285715,0.058139537
0.125,0.072463766
0.14285715,0.056179777
0.14285715,0.09836066
0.14285715,0.06410257
0.06122449,0.035460994
0.14285715,0.2857143
0.10526316,0.14285715
0.23076923,0.15625
0.125,0.09259259
0.14285715,0.078947365
0.14285715,0.25
0.14285715,0.11764706
0.14285715,0.2857143
0.14285715,0.1923077
0.14285715,0.09677419
0.14285715,0.2
0.14285715,0.077922076
0.045454547,0.057142857
0.14285715,0.13513513
0.125,0.13513513
0.14285715,0.083333336
0.14285715,0.104166664
0.14285715,0.077922076
0.14285715,0.06185567
0.14285715,0.077922076
0.14285715,0.056603774
0.14285715,0.2857143
0.14285715,0.16129032
0.14285715,0.06185567
0.14285715,0.065789476
0.14285715,0.12
0.13333334,0.072463766
0.14285715,0.04464286
0.1,0.057142857
0.13333334,0.03954802
0.14285715,0.040145986
0.14285715,0.25
0.05882353,0.25
0.14285715,0.175
0.14285715,0.057142857
0.10526316,0.033333335
0.23076923,0.45833334
0.11111111,0.12820514
0.08695652,0.04255319
0.14285715,0.02112676
0.13333334,0.094339624
0.14285715,0.07971015
0.2,0.11111111
0.14285715,0.12820514
0.13333334,0.14285715
0.14285715,0.06944445
0.14285715,0.13513513
0.14285715,0.094339624
0.14285715,0.083333336
0.14285715,0.12195122
0.23076923,0.23809524
0.14285715,0.14634146
0.10526316,0.16666667
0.08695652,0.1764706
0.14285715,0.07042254
0.14285715,0.1
0.14285715,0.125
0.14285715,0.16129032
0.14285715,0.11627907
0.23076923,0.2857143
0.14285715,0.23809524
0.14285715,0.019305019
0.23076923,0.046153847
0.14285715,0.1
0.125,0.07058824
0.13333334,0.03468208
0.14285715,0.033519555
0.14285715,0.23076923
0.14285715,0.035971224
0.10526316,0.061728396
0.14285715,0.06315789
0.14285715,0.12820514
0.23076923,0.104166664
0.14285715,0.19354838
0.14285715,0.08
0.14285715,0.07936508
0.14285715,0.0877193
0.11764706,0.09090909
0.23076923,0.12820514
0.14285715,0.125
0.14285715,0.07936508
0.14285715,0.12820514
0.055555556,0.2857143
0.14285715,0.25
0.09090909,0.2857143
0.13333334,0.045045044
0.14285715,0.072463766
0.14285715,0.075
0.11111111,0.25
0.08,0.06382979
0.14285715,0.03448276
0.14285715,0.03125
0.14285715,0.25
0.14285715,0.09803922
0.14285715,0.18181819
0.14285715,0.24
0.14285715,0.14634146
0.13333334,0.14285715
0.11764706,0.24
0.14285715,0.034246575
0.14285715,0.0390625
0.10526316,0.12727273
0.23076923,0.04477612
0.14285715,0.032967035
0.23076923,0.125
0.13333334,0.125
0.14285715,0.06185567
0.23076923,0.2173913
0.09090909,0.027777778
0.13333334,0.06410257
0.14285715,0.09259259
0.14285715,0.25
0.21428572,0.12820514
0.14285715,0.24
0.14285715,0.14285715
0.14285715,0.25
0.14285715,0.25
0.1,0.071428575
0.14285715,0.23809524
0.14285715,0.054347824
0.14285715,0.08064516
0.14285715,0.3888889
0.14285715,0.077922076
0.14285715,0.05952381
0.14285715,0.15625
0.14285715,0.15625
0.14285715,0.15625
0.05263158,0.25
0.14285715,0.07936508
0.14285715,0.071428575
0.048780486,0.2857143
0.23076923,0.11111111
0.14285715,0.04191617
0.11111111,0.04347826
0.13333334,0.09836066
0.08,0.0862069
0.14285715,0.067567565
0.09090909,0.14285715
0.14285715,0.060240965
0.11764706,0.03448276
0.14285715,0.045454547
0.14285715,0.072463766
0.16666667,0.12820514
0.14285715,0.06185567
0.14285715,0.125
0.10526316,0.072463766
0.13333334,0.07936508
0.10526316,0.10204082
0.14285715,0.072463766
0.23076923,0.2857143
0.14285715,0.22727273
0.14285715,0.065789476
0.11111111,0.20833333
0.14285715,0.14634146
0.14285715,0.09259259
0.13333334,0.029411765
0.14285715,0.041322313
0.14285715,0.06122449
0.10526316,0.045045044
0.14285715,0.06097561
0.14285715,0.047244094
0.23076923,0.2857143
0.14285715,0.07936508
0.13333334,0.048076924
0.13333334,0.06
0.23076923,0.23809524
0.14285715,0.13157895
0.14285715,0.25
0.14285715,0.12820514
0.14285715,0.057142857
0.14285715,0.2857143
0.14285715,0.06
0.11111111,0.072463766
0.23076923,0.2173913
0.14285715,0.029069768
0.23076923,0.12820514
0.13333334,0.025773196
0.1,0.09836066
0.13333334,0.104166664
0.14285715,0.09259259
0.14285715,0.071428575
0.14285715,0.22727273
0.14285715,0.13157895
0.10526316,0.055045873
0.14285715,0.08139535
0.1,0.045454547
0.14285715,0.15151516
0.060606062,0.05882353
0.14285715,0.13513513
0.14285715,0.042857144
0.13333334,0.094339624
0.14285715,0.072463766
0.14285715,0.15151516
0.23076923,0.2857143
0.074074075,0.07936508
0.14285715,0.2857143
0.14285715,0.03875969
0.14285715,0.23809524
0.14285715,0.13157895
0.14285715,0.020242915
0.14285715,0.2857143
0.14285715,0.09090909
0.14285715,0.15
0.11764706,0.25
0.14285715,0.13513513
0.14285715,0.22727273
0.14285715,0.25
0.14285715,0.15625
0.14285715,0.1388889
0.08695652,0.072463766
0.14285715,0.13513513
0.14285715,0.14285715
0.14285715,0.3125
0.14285715,0.05882353
0.14285715,0.16129032
0.11111111,0.18518518
0.14285715,0.094339624
0.13333334,0.125
0.14285715,0.064935066
0.14285715,0.12
0.14285715,0.22727273
0.14285715,0.06097561
0.1,0.12820514
0.14285715,0.072463766
0.2,0.050724637
0.07692308,0.047244094
0.23076923,0.09259259
0.14285715,0.072463766
0.23076923,0.3809524
0.14285715,0.13157895
0.23076923,0.2173913
0.071428575,0.060344826
0.08695652,0.10344828
0.10526316,0.03125
0.14285715,0.060240965
0.06896552,0.25
0.10526316,0.2857143
0.14285715,0.12195122
0.14285715,0.056818184
0.14285715,0.25
0.14285715,0.05050505
0.11111111,0.05882353
0.14285715,0.15625
0.14285715,0.17142858
0.08695652,0.077922076
0.23076923,0.07954545
0.14285715,0.028901733
0.125,0.083333336
0.125,0.2857143
0.14285715,0.10344828
0.14285715,0.22222222
0.14285715,0.061728396
0.14285715,0.2857143
0.14285715,0.2857143
0.14285715,0.125
0.14285715,0.023696683
0.06666667,0.25
0.23076923,0.077922076
0.14285715,0.046296295
0.14285715,0.032467533
0.1,0.077922076
0.083333336,0.05376344
0.10526316,0.16216215
0.13333334,0.125
0.14285715,0.125
0.14285715,0.11627907
0.14285715,0.048780486
0.15,0.25
0.125,0.06382979
0.14285715,0.083333336
0.14285715,0.14634146
0.14285715,0.15625
0.14285715,0.11363637
