firstSim,secondSim,id1,id2
0.08510638,0.20618556,Multiple,Multiple
0.24203822,0.12195122,Multiple,D05
0.2451613,0.21609196,Multiple,D05
0.24203822,0.13076924,Multiple,D05
0.33333334,0.6238532,Multiple,A11
0.33333334,0.9739583,Multiple,A11
0.97183096,0.8423423,Multiple,D05
0.077922076,0.19152854,A11,A11
0.5625,0.25409836,A11,A11
0.077922076,0.2064632,A11,A11
0.2244898,0.15930901,A11,A11
0.077922076,0.18299446,A11,A11
0.06666667,0.17216118,A11,Multiple
0.077922076,0.18634686,A11,A11
0.077922076,0.20360361,A11,A11
0.033333335,0.1356383,M01,Multiple
0.072463766,0.10550459,M01,M01
0.072463766,0.13975155,M01,Multiple
0.072463766,0.147929,M01,M01
0.045045044,0.10714286,M01,Multiple
0.072463766,0.13427562,M01,Multiple
0.072463766,0.10689655,M01,M01
0.072463766,0.11547344,M01,Multiple
0.072463766,0.11666667,M01,M01
0.072463766,0.09556314,M01,M01
0.060344826,0.11481482,M01,Multiple
0.028901733,0.11196911,M01,M01
0.072463766,0.104761906,M01,Multiple
0.072463766,0.14444445,M01,M01
0.072463766,0.076,M01,M01
0.072463766,0.13963965,M01,Multiple
0.054945055,0.13879004,M01,Multiple
0.072463766,0.14470842,M01,M01
0.072463766,0.10788382,M01,M01
0.06410257,0.06716418,M01,Multiple
0.072463766,0.14838709,M01,M01
0.048543688,0.17225951,M01,M01
0.072463766,0.1,M01,Multiple
0.072463766,0.12182741,M01,Multiple
0.072463766,0.12337662,M01,M01
0.09803922,0.22705314,M01,M01
0.072463766,0.12014134,M01,M01
0.072463766,0.11111111,M01,M01
0.04379562,0.12580645,M01,Multiple
0.072463766,0.12944984,M01,Multiple
0.072463766,0.14889705,M01,M01
0.078947365,0.1658031,A11,A11
0.97183096,0.8030303,A11,A11
0.093457945,0.18442623,A11,A11
0.97183096,0.9578313,A11,A11
0.15037593,0.20817845,A11,Multiple
0.97183096,0.61576355,A11,A11
0.97183096,0.8385417,A11,A11
0.08064516,0.09876543,C01,Multiple
0.1,0.088607594,C01,C01
0.13793103,0.0913242,C01,C01
0.2,0.06358381,C01,C01
0.09090909,0.11372549,C01,C01
0.0625,0.10945274,C01,C01
0.034965035,0.16058394,C01,Multiple
0.0754717,0.107317075,C01,C01
0.044444446,0.068627454,C01,Multiple
0.046242774,0.1015625,C01,C01
0.10666667,0.10344828,C01,C01
0.1,0.047887325,C01,C01
0.13793103,0.11029412,C01,C01
0.19512194,0.07762557,C01,C01
0.043956045,0.12765957,C01,Multiple
0.09090909,0.09771987,C01,C01
0.06329114,0.171875,C01,Multiple
0.13793103,0.0875,C01,C01
0.19512194,0.12643678,C01,C01
0.23076923,0.10465116,C01,Multiple
0.050632913,0.078947365,C01,C01
0.1,0.10778443,C01,C01
0.19512194,0.07943925,C01,C01
0.08064516,0.08356546,C01,C01
0.086021505,0.062271062,C01,C01
0.052941177,0.089108914,C01,C01
0.35,0.08056872,C01,C01
0.09090909,0.140625,C01,C01
0.07042254,0.13084112,C01,Multiple
0.09090909,0.12096774,C01,C01
0.08571429,0.13432837,C01,Multiple
0.1,0.048710603,C01,C01
0.1,0.055194806,C01,C01
0.09876543,0.09803922,C01,C01
0.055555556,0.08695652,C01,C01
0.1,0.1262136,C01,C01
0.084745765,0.114832535,C01,C01
0.09090909,0.079245284,C01,C01
0.09090909,0.09128631,C01,C01
0.125,0.1570248,C01,Multiple
0.13793103,0.13333334,C01,C01
0.1,0.05074627,C01,Multiple
0.09090909,0.06768559,C01,Multiple
0.028089888,0.09756097,C01,C01
0.057471264,0.092307694,C01,C01
0.19512194,0.09677419,C01,C01
0.2,0.073446326,C01,C01
0.1764706,0.2204969,N06,N06
0.13333334,0.24120604,N06,Multiple
0.2,0.13351499,N06,Multiple
0.1764706,0.24931507,N06,Multiple
0.2,0.2433735,N06,N06
0.16363636,0.2720588,N06,Multiple
0.043165468,0.27272728,N06,N06
0.16666667,0.25862068,N06,N06
0.061452515,0.23890063,N06,N06
0.2037037,0.25882354,N06,Multiple
0.16363636,0.27027026,N06,N06
0.08391608,0.44573644,N06,Multiple
0.13157895,0.25925925,N06,N06
0.16363636,0.2195122,N06,N06
0.09448819,0.27272728,N06,N06
0.04897959,0.20560747,N06,N06
0.05381166,0.20135747,N06,N06
0.2037037,0.25,N06,N06
0.12987013,0.27930173,N06,N06
0.08208955,0.44573644,N06,N06
0.2,0.17977528,N06,N06
0.29166666,0.3478261,N06,N06
0.16071428,0.19248827,N06,N06
0.046692606,0.22701149,N06,N06
0.20754717,0.26780626,N06,N06
0.115384616,0.23571429,N06,N06
0.2037037,0.20447284,N06,N06
0.121212125,0.053658538,N06,N06
0.16981132,0.24637681,N06,N06
0.045801528,0.2611465,N06,N06
0.0625,0.19628099,N06,N06
0.072289154,0.44573644,N06,N06
0.3043478,0.11881188,N06,N06
0.10169491,0.24931507,N06,N06
0.06629834,0.39864865,N06,N06
0.29166666,0.14848486,N06,N06
0.10810811,0.31658292,N06,N06
0.07058824,0.3018868,N06,N06
0.29166666,0.1875,N06,N06
0.16666667,0.28521127,N06,N06
0.06043956,0.25510204,N06,N06
0.16666667,0.28015563,N06,N06
0.16363636,0.3084112,N06,N06
0.078947365,0.17574258,A11,A11
0.18,0.17630059,A11,A11
0.078947365,0.16272967,A11,A11
0.06741573,0.19407009,A11,Multiple
0.078947365,0.16145833,A11,A11
0.078947365,0.15724815,A11,A11
0.093457945,0.16728625,A11,A11
0.97183096,0.83246076,A11,A11
0.15037593,0.19863014,A11,Multiple
0.97183096,0.7828283,A11,A11
0.97183096,0.7830189,A11,A11
0.044176705,0.1460396,C10,C10
0.13928571,0.13930348,C10,Multiple
0.044176705,0.14652957,C10,C10
0.044176705,0.13157895,C10,C10
0.17886178,0.12851405,C10,Multiple
0.09016393,0.11016949,C10,Multiple
0.25680932,0.11728395,C10,Multiple
0.044176705,0.15119363,C10,C10
0.07984791,0.10786517,C10,C10
0.25680932,0.10982659,C10,C10
0.1360294,0.125,C10,C10
0.044176705,0.1634981,C10,C10
0.044176705,0.1264045,C10,C10
0.25680932,0.20118344,C10,C10
0.4319066,0.10483871,C10,C10
0.096551724,0.098522164,C10,C10
0.093457945,0.17012449,A11,A11
0.11111111,0.264574,A11,Multiple
0.093457945,0.15384616,A11,A11
0.093457945,0.18773946,A11,A11
0.15037593,0.20454545,A11,Multiple
0.97183096,0.6212121,A11,A11
0.97183096,0.85026735,A11,A11
0.12781955,0.11111111,B02,B02
0.1641791,0.14285715,B02,B02
0.18257262,0.15827338,B02,Multiple
0.09565217,0.2792208,B02,B02
0.04901961,0.18201284,C10,Multiple
0.92,0.9321608,C10,C10
0.92,0.32462686,C10,C10
0.06849315,0.24279836,C10,Multiple
0.10204082,0.08095238,C10,Multiple
0.047169812,0.13769752,C10,Multiple
0.92,0.90201,C10,C10
0.2413793,0.31825525,C10,C10
0.047169812,0.14699332,C10,C10
0.3108108,0.26334518,C10,C10
0.92,0.2915811,C10,C10
0.92,0.3068592,C10,C10
0.047169812,0.17937219,C10,C10
0.03311258,0.19161677,C10,C10
0.1521739,0.15189873,C10,C10
0.1978022,0.21,N06,Multiple
0.13043478,0.15449437,N06,Multiple
0.95348835,0.2740113,N06,Multiple
0.5652174,0.20518868,N06,N06
0.87234044,0.25830257,N06,Multiple
0.15018316,0.22457626,N06,N06
0.8913044,0.2927928,N06,N06
0.08080808,0.21802935,N06,N06
0.14102565,0.2740964,N06,Multiple
0.87234044,0.30633804,N06,N06
0.29710144,0.18327974,N06,Multiple
0.5942029,0.25510204,N06,N06
0.87234044,0.19623657,N06,N06
0.33606556,0.22457626,N06,N06
0.17083333,0.18837209,N06,N06
0.1880734,0.19817768,N06,N06
0.14102565,0.22053872,N06,N06
0.5857143,0.24509804,N06,N06
0.3203125,0.18327974,N06,N06
0.25373134,0.17870723,N06,N06
0.12244898,0.239819,N06,N06
0.2027027,0.16901408,N06,N06
0.16269842,0.20916906,N06,N06
0.12820514,0.24645892,N06,N06
0.25,0.24908425,N06,N06
0.14102565,0.2038835,N06,N06
0.18072289,0.055,N06,N06
0.9111111,0.23906706,N06,N06
0.15953307,0.21806854,N06,N06
0.21925133,0.18106996,N06,N06
0.25465837,0.18327974,N06,N06
0.125,0.18439716,N06,N06
0.36283186,0.2740113,N06,N06
0.23295455,0.19590643,N06,N06
0.12244898,0.24252492,N06,N06
0.325,0.21226415,N06,N06
0.24848485,0.21524663,N06,N06
0.12244898,0.2,N06,N06
0.8913044,0.299639,N06,N06
0.23295455,0.19070904,N06,N06
0.8913044,0.26070037,N06,N06
0.87234044,0.2769231,N06,N06
0.16923077,0.3530572,C09,C09
0.16666667,0.33274648,C09,C09
0.9574468,0.31153846,C09,C09
0.28070176,0.28144988,C09,Multiple
0.16923077,0.29259896,C09,C09
0.16923077,0.35573122,C09,C09
0.16923077,0.37616387,C09,C09
0.16923077,0.36444443,C09,C09
0.9574468,0.44646925,C09,C09
0.25,0.39049235,C09,C09
0.25,0.4,C09,C09
0.16923077,0.32135308,C09,C09
0.9574468,0.39959016,C09,C09
0.9574468,0.28904846,C09,C09
0.16923077,0.43664718,C09,C09
0.32142857,0.28650647,C09,C09
0.9574468,0.58481014,C09,C09
0.17333333,0.31932774,C09,C09
0.16666667,0.31769723,C09,C09
0.16923077,0.3700361,C09,C09
0.16923077,0.34917733,C09,C09
0.59210527,0.4280079,C09,C09
0.42424244,0.43926787,C09,C09
0.16923077,0.31886476,C09,C09
0.11764706,0.31784385,C09,Multiple
0.9354839,0.51499116,C09,C09
0.9354839,0.9702233,C09,C09
0.9354839,0.58317757,C09,C09
0.9354839,0.8186398,C09,C09
0.16923077,0.3173759,C09,C09
0.725,0.5271829,C09,C09
0.725,0.7283372,C09,C09
0.9354839,0.81885856,C09,C09
0.16923077,0.29885057,C09,C09
0.16923077,0.31111112,C09,C09
0.9354839,0.5619224,C09,C09
0.06962025,0.30307943,C09,C09
0.16923077,0.32971016,C09,C09
0.6744186,0.41219512,C09,C09
0.42424244,0.36723164,C09,C09
0.9354839,0.62056077,C09,C09
0.9354839,0.65234375,C09,C09
0.11702128,0.3081761,C09,C09
0.19512194,0.20526315,L01,L01
0.125,0.11022044,L01,L01
0.25,0.11793612,L01,L01
0.26666668,0.05945946,L01,L01
0.13953489,0.1511254,L01,L01
0.31034482,0.11337868,L01,L01
0.23333333,0.14777328,L01,L01
0.05882353,0.47826087,L01,L01
0.07826087,0.12790698,L01,L01
0.32,0.14747736,L01,L01
0.1904762,0.2038835,L01,L01
0.075,0.1630094,L01,L01
0.15625,0.12747875,L01,L01
0.29411766,0.12857144,L01,L01
0.1904762,0.175,L01,L01
0.17142858,0.21010101,L01,L01
0.088495575,0.123893805,L01,Multiple
0.035714287,0.43030304,L01,Multiple
0.0625,0.1453634,L01,L01
0.32,0.14337789,L01,L01
0.37142858,0.1283525,L01,L01
0.3,0.13043478,L01,Multiple
0.30769232,0.15079366,L01,L01
0.061904762,0.13467048,L01,L01
0.22222222,0.10486891,L01,L01
0.2173913,0.1695279,L01,L01
0.14705883,0.18131869,L01,L01
0.1904762,0.21355236,L01,L01
0.06097561,0.43030304,L01,Multiple
0.31034482,0.14196567,L01,L01
0.1904762,0.18769716,L01,L01
0.33333334,0.076612905,L01,L01
0.1388889,0.13138686,L01,L01
0.29032257,0.122969836,L01,L01
0.33333334,0.12582782,L01,L01
0.1904762,0.21010101,L01,L01
0.41666666,0.031007752,L01,L01
0.31034482,0.15277778,L01,L01
0.31578946,0.09375,L01,L01
0.16666667,0.12,L01,L01
0.26923078,0.11111111,L01,L01
0.041493777,0.007874016,L01,L01
0.1904762,0.21610169,L01,L01
0.09195402,0.36050156,L01,L01
0.1904762,0.13733906,L01,L01
0.101265825,0.16026711,L01,L01
0.06521739,0.125,L01,L01
0.06818182,0.13347022,L01,L01
0.061643835,0.124661244,L01,L01
0.21428572,0.10175438,L01,L01
0.1097561,0.16385135,L01,Multiple
0.056603774,0.12440191,L01,L01
0.10655738,0.12469438,L01,L01
0.1097561,0.16139767,L01,L01
0.24,0.21367522,Multiple,Multiple
0.06849315,0.13667426,Multiple,Multiple
0.11627907,0.3494898,Multiple,Multiple
0.8888889,0.5635359,Multiple,Multiple
0.069767445,0.21498372,Multiple,R01
0.8888889,0.5394737,Multiple,Multiple
0.08064516,0.4101266,Multiple,Multiple
0.1923077,0.26754385,Multiple,R03
0.1923077,0.26102293,Multiple,R03
0.30769232,0.5928753,Multiple,Multiple
0.47619048,0.026936026,Multiple,Multiple
0.8888889,0.54605263,Multiple,Multiple
0.07575758,0.16078432,Multiple,R03
0.06666667,0.19298245,Multiple,Multiple
0.11627907,0.26452905,Multiple,Multiple
0.8888889,0.4969325,Multiple,Multiple
0.07042254,0.2271605,Multiple,Multiple
0.114583336,0.16761364,Multiple,Multiple
0.17142858,0.15773809,Multiple,Multiple
0.060606062,0.21943574,Multiple,R01
0.8888889,0.537931,Multiple,Multiple
0.17142858,0.15773809,Multiple,Multiple
0.086330935,0.18226601,Multiple,Multiple
0.17142858,0.31746033,Multiple,R03
0.12820514,0.21296297,Multiple,Multiple
0.17142858,0.2063882,Multiple,R03
0.15384616,0.19942197,Multiple,Multiple
0.084745765,0.16748768,Multiple,Multiple
0.05154639,0.21568628,Multiple,Multiple
0.12820514,0.30232558,Multiple,Multiple
0.1724138,0.8248408,Multiple,Multiple
0.10638298,0.14123006,Multiple,R03
0.120300755,0.5394737,Multiple,Multiple
0.8888889,0.8931034,Multiple,Multiple
0.17142858,0.250591,Multiple,R03
0.15189873,0.1846591,Multiple,Multiple
0.15384616,0.21483377,Multiple,Multiple
0.10204082,0.14705883,Multiple,R03
0.11904762,0.21943574,Multiple,Multiple
0.17142858,0.27891156,Multiple,Multiple
0.12903225,0.17183098,Multiple,Multiple
0.17142858,0.21197008,Multiple,R03
0.11627907,0.34189722,Multiple,R03
0.8888889,0.7586207,Multiple,R03
0.104166664,0.24901961,Multiple,R03
0.104166664,0.13013698,Multiple,Multiple
0.17142858,0.2777778,Multiple,R03
0.10204082,0.18077803,Multiple,R03
0.08391608,0.18469657,Multiple,Multiple
0.086330935,0.16666667,Multiple,Multiple
0.12820514,0.15865384,Multiple,R01
0.25454545,0.1633987,M03,M03
0.11764706,0.17256637,M03,M03
0.08064516,0.1567696,M03,M03
0.11904762,0.13131313,M03,M03
0.068627454,0.10552764,M03,M03
0.08064516,0.18421052,M03,M03
0.2601626,0.15568863,M03,M03
0.067567565,0.14137931,M03,M03
0.08064516,0.21142857,M03,Multiple
0.07692308,0.3442623,M03,M03
0.07692308,0.19672132,M03,M03
0.12820514,0.21910113,M03,Multiple
0.24444444,0.18430035,M03,M03
0.06542056,0.1575179,M03,Multiple
0.071428575,0.12068965,M03,M03
0.15384616,0.18844222,M03,M03
0.067567565,0.13108614,M03,M03
0.067567565,0.12727273,M03,M03
0.08064516,0.13108614,M03,M03
0.10752688,0.06,Multiple,Multiple
0.1978022,0.15969582,Multiple,Multiple
0.2125,0.13354038,Multiple,N06
0.21505377,0.3265306,Multiple,Multiple
0.18531469,0.50526315,Multiple,N06
0.20430107,0.41,Multiple,N06
0.20707071,0.10687023,Multiple,N06
0.17525773,0.16877638,Multiple,Multiple
0.21505377,0.27118644,Multiple,N06
0.1590909,0.23333333,Multiple,Multiple
0.15384616,0.22527473,Multiple,N06
0.21505377,0.111524165,Multiple,N06
0.175,0.50526315,Multiple,N06
0.15471698,0.07988165,Multiple,N06
0.18828452,0.073446326,Multiple,N06
0.17525773,0.08630394,Multiple,N06
0.1826087,0.13125,Multiple,N06
0.2356688,0.23333333,Multiple,N06
0.3974359,0.20588236,Multiple,N06
0.08108108,0.6,Multiple,N06
0.14,0.66129035,Multiple,N06
0.16058394,0.0996016,Multiple,N06
0.17708333,0.16666667,Multiple,N06
0.20437956,0.26623377,Multiple,N06
0.17525773,0.16494845,Multiple,N06
0.12844037,0.14035088,Multiple,N06
0.21978022,0.17721519,Multiple,N06
0.14134276,0.2009804,Multiple,N06
0.18224299,0.0726817,Multiple,N06
0.2010582,0.23333333,Multiple,N06
0.08219178,0.0867052,Multiple,N06
0.19333333,0.15969582,Multiple,N06
0.17475729,0.19004525,Multiple,N06
0.08108108,0.14,Multiple,N06
0.27184466,0.7619048,Multiple,N06
0.24864864,0.6233766,Multiple,N06
0.08108108,0.19444445,Multiple,N06
0.20430107,0.25146198,Multiple,N06
0.17475729,0.13666667,Multiple,N06
0.20430107,0.36923078,Multiple,N06
0.21505377,0.21719457,Multiple,N06
0.26666668,0.0859375,V04,V04
0.39534885,0.75042737,V04,V04
0.119266056,0.32752612,V04,V04
0.26666668,0.58615136,V04,Multiple
0.25454545,0.095703125,V04,V04
0.08928572,0.17001829,V04,V04
0.052083332,0.18281536,V04,Multiple
0.1875,0.15282393,Multiple,N07
0.04901961,0.18625277,Multiple,C10
0.17934783,0.2753623,Multiple,Multiple
0.375,0.09189189,Multiple,Multiple
0.04901961,0.24281985,Multiple,C10
0.10483871,0.18589744,Multiple,Multiple
0.06557377,0.18442623,Multiple,N07
0.04109589,0.24757281,Multiple,N07
0.16494845,0.13989638,Multiple,Multiple
0.118421055,0.11111111,Multiple,Multiple
0.04901961,0.18594104,Multiple,C10
0.082706764,0.09009009,Multiple,N07
0.10152284,0.17449665,Multiple,Multiple
0.15517241,0.19023569,Multiple,C04
0.090361446,0.18230088,Multiple,N07
0.09929078,0.14201184,Multiple,N07
0.12745099,0.2112069,Multiple,Multiple
0.04477612,0.16911764,Multiple,C04
0.052083332,0.10891089,Multiple,Multiple
0.20625,0.18133803,Multiple,Multiple
0.08928572,0.2007874,Multiple,C04
0.048,0.20746888,Multiple,C10
0.14942528,0.10326087,Multiple,N07
0.118421055,0.115079366,Multiple,C10
0.096618354,0.17319848,Multiple,C04
0.15037593,0.21132076,Multiple,A11
0.114285715,0.22680412,Multiple,C10
0.1875,0.24299066,Multiple,Multiple
0.04901961,0.20795107,Multiple,C10
0.04901961,0.22807017,Multiple,C10
0.0661157,0.25925925,Multiple,N07
0.118421055,0.13618676,Multiple,C10
0.78571427,0.31111112,Multiple,N07
0.11398964,0.17096774,Multiple,C10
0.0661157,0.10483871,Multiple,Multiple
0.15037593,0.2013889,Multiple,A11
0.12790698,0.07058824,Multiple,Multiple
0.057692308,0.15555556,Multiple,C10
0.046728972,0.1632653,Multiple,C04
0.04411765,0.22666667,Multiple,N07
0.054945055,0.24736843,Multiple,N07
0.19879518,0.14191419,Multiple,N07
0.16666667,0.28,Multiple,N07
0.1,0.16733068,N07,Multiple
0.6,0.11594203,N07,Multiple
0.09859155,0.0890411,N07,N07
0.05263158,0.10852713,N07,N07
0.08235294,0.11983471,N07,N07
0.075,0.21006945,N07,N07
0.06185567,0.12162162,N07,N07
0.11363637,0.081196584,N07,Multiple
0.11904762,0.21527778,N07,Multiple
0.5,0.12077295,N07,N07
0.9375,0.2056338,N07,Multiple
0.1,0.14334472,N07,N07
0.19512194,0.18817204,N07,N07
0.1,0.08992806,N07,Multiple
0.32352942,0.07106599,N07,Multiple
0.05882353,0.12546125,N07,N07
0.12820514,0.20334928,N07,N07
0.13953489,0.21359223,N07,N07
0.28846154,0.09615385,N07,N07
0.51428574,0.09465021,N05,N05
0.94285715,0.8362832,N05,N05
0.017857144,0.2736842,N05,N05
0.16981132,0.15646258,N05,N05
0.16981132,0.12643678,N05,N05
0.050675675,0.2,N05,N05
0.94285715,0.3838384,N05,N05
0.017857144,0.22556391,N05,N05
0.51428574,0.08264463,N05,N05
0.03787879,0.22849463,N05,Multiple
0.42857143,0.26929393,N05,N05
0.94285715,0.3181818,N05,N05
0.029940119,0.23239437,N05,N05
0.033557046,0.216,N05,N05
0.16981132,0.14338236,N05,N05
0.024875622,0.13473053,N05,Multiple
0.4857143,0.23311546,N05,N05
0.044247787,0.15665796,N05,N05
0.036764707,0.22072072,N05,Multiple
0.11111111,0.14814815,N05,Multiple
0.94285715,0.55636364,N05,N05
0.02617801,0.15342465,N05,N05
0.094827585,0.18356164,N05,N05
0.025906736,0.19127516,N05,N05
0.023255814,0.14138818,N05,N05
0.9142857,0.30445546,N05,N05
0.08928572,0.14285715,N05,N05
0.16216215,0.13432837,N05,Multiple
0.028571429,0.1495098,N05,N05
0.78571427,0.72357726,N05,N05
0.09489051,0.17125382,N05,N05
0.023923445,0.15061729,N05,N05
0.94285715,0.28502417,N05,N05
0.94285715,0.60884356,N05,N05
0.045138888,0.2176259,N05,N05
0.07575758,0.17062636,N05,Multiple
0.024875622,0.17402597,N05,N05
0.9142857,0.68235296,N05,N05
0.78571427,0.76681614,N05,Multiple
0.028409092,0.14356436,N05,N05
0.94285715,0.90865386,N05,N05
0.028571429,0.16537468,N05,N05
0.94285715,0.3368146,N05,N05
0.03816794,0.16252822,N05,N05
0.42857143,0.2767857,N05,N05
0.032894738,0.18393782,N05,N05
0.083333336,0.1883289,N05,N05
0.026595745,0.26133335,N05,N05
0.42857143,0.12686567,N05,N05
0.42857143,0.27931035,N05,N05
0.9142857,0.32409972,N05,N05
0.01908397,0.20560747,N05,N05
0.04601227,0.26292136,N05,N05
0.021186441,0.19254659,N05,N05
0.045138888,0.22552447,N05,N05
0.16981132,0.12643678,N05,N05
0.16981132,0.12062257,N05,N05
0.16981132,0.15923567,N05,N05
0.16981132,0.1754386,N05,Multiple
0.1953125,0.0048076925,N05,Multiple
0.01908397,0.14925373,N05,N05
0.42857143,0.16447368,N05,N05
0.33333334,0.4982699,N05,N05
0.94285715,0.51943463,N05,N05
0.9142857,0.7201646,N05,N05
0.4047619,0.29159212,N05,N05
0.9142857,0.65543073,N05,N05
0.9142857,0.5298013,N05,N05
0.9142857,0.647651,N05,N05
0.94285715,0.54330707,N05,Multiple
0.028409092,0.14805825,N05,N05
0.02688172,0.17534247,N05,N05
0.03816794,0.17401393,N05,N05
0.029940119,0.15873016,N05,N05
0.02688172,0.15753424,N05,N05
0.029940119,0.1689008,N05,N05
0.021186441,0.1993865,N05,N05
0.03267974,0.19951923,N05,N05
0.032258064,0.21,N05,N05
0.033333335,0.21065375,N05,N05
