firstSim,secondSim,id1,id2
0.97183096,0.85026735,A11C,A11C
0.18257262,0.15827338,B02B,Multiple
0.09565217,0.2792208,B02B,B02B
0.04901961,0.18201284,C10A,Multiple
0.92,0.9321608,C10A,C10A
0.92,0.32462686,C10A,C10A
0.06849315,0.24279836,C10A,Multiple
0.10204082,0.08095238,C10A,Multiple
0.047169812,0.13769752,C10A,Multiple
0.92,0.90201,C10A,C10A
0.2413793,0.31825525,C10A,C10A
0.047169812,0.14699332,C10A,C10A
0.3108108,0.26334518,C10A,C10A
0.92,0.2915811,C10A,C10A
0.92,0.3068592,C10A,C10A
0.047169812,0.17937219,C10A,C10A
0.03311258,0.19161677,C10A,C10A
0.1521739,0.15189873,C10A,C10A
0.95348835,0.2740113,N06A,Multiple
0.5652174,0.20518868,N06A,N06A
0.87234044,0.25830257,N06A,Multiple
0.15018316,0.22457626,N06A,N06A
0.8913044,0.2927928,N06A,N06A
0.08080808,0.21802935,N06A,N06A
0.14102565,0.2740964,N06A,Multiple
0.29710144,0.18327974,N06A,Multiple
0.5942029,0.25510204,N06A,N06A
0.87234044,0.19623657,N06A,N06A
0.33606556,0.22457626,N06A,N06A
0.17083333,0.18837209,N06A,N06A
0.1880734,0.19817768,N06A,N06A
0.5857143,0.24509804,N06A,N06A
0.3203125,0.18327974,N06A,N06A
0.12244898,0.239819,N06A,N06A
0.2027027,0.16901408,N06A,N06A
0.16269842,0.20916906,N06A,N06A
0.25,0.24908425,N06A,N06A
0.9111111,0.23906706,N06A,N06A
0.15953307,0.21806854,N06A,N06A
0.21925133,0.18106996,N06A,N06A
0.25465837,0.18327974,N06A,N06A
0.125,0.18439716,N06A,N06A
0.36283186,0.2740113,N06A,N06A
0.23295455,0.19590643,N06A,N06A
0.12244898,0.24252492,N06A,N06A
0.12244898,0.2,N06A,N06A
0.8913044,0.299639,N06A,N06A
0.23295455,0.19070904,N06A,N06A
0.8913044,0.26070037,N06A,N06A
0.9574468,0.31153846,C09C,C09C
0.9574468,0.44646925,C09C,C09C
0.9574468,0.39959016,C09C,C09C
0.9574468,0.28904846,C09C,C09C
0.32142857,0.28650647,C09C,C09C
0.9574468,0.58481014,C09C,C09C
0.59210527,0.4280079,C09C,C09C
0.11764706,0.31784385,C09A,Multiple
0.9354839,0.51499116,C09A,C09A
0.9354839,0.9702233,C09A,C09A
0.9354839,0.58317757,C09A,C09A
0.9354839,0.8186398,C09A,C09A
0.725,0.5271829,C09A,C09A
0.725,0.7283372,C09A,C09A
0.9354839,0.81885856,C09A,C09A
0.9354839,0.5619224,C09A,C09A
0.6744186,0.41219512,C09A,C09A
0.9354839,0.62056077,C09A,C09A
0.9354839,0.65234375,C09A,C09A
0.19512194,0.20526315,L01X,L01X
0.25,0.11793612,L01X,L01X
0.13953489,0.1511254,L01X,L01X
0.05882353,0.47826087,L01X,L01X
0.07826087,0.12790698,L01X,L01X
0.075,0.1630094,L01X,L01X
0.088495575,0.123893805,L01X,Multiple
0.035714287,0.43030304,L01X,Multiple
0.0625,0.1453634,L01X,L01X
0.37142858,0.1283525,L01X,L01X
0.061904762,0.13467048,L01X,L01X
0.14705883,0.18131869,L01X,L01X
0.06097561,0.43030304,L01X,Multiple
0.31034482,0.14196567,L01X,L01X
0.1388889,0.13138686,L01X,L01X
0.33333334,0.12582782,L01X,L01X
0.41666666,0.031007752,L01X,L01X
0.31034482,0.15277778,L01X,L01X
0.041493777,0.007874016,L01X,L01X
0.09195402,0.36050156,L01X,L01X
0.06521739,0.125,L01X,L01X
0.06818182,0.13347022,L01X,L01X
0.061643835,0.124661244,L01X,L01X
0.1097561,0.16385135,L01X,Multiple
0.056603774,0.12440191,L01X,L01X
0.10655738,0.12469438,L01X,L01X
0.1097561,0.16139767,L01X,L01X
0.11627907,0.3494898,Multiple,Multiple
0.8888889,0.5635359,Multiple,Multiple
0.8888889,0.5394737,Multiple,Multiple
0.08064516,0.4101266,Multiple,Multiple
0.30769232,0.5928753,Multiple,Multiple
0.8888889,0.54605263,Multiple,Multiple
0.06666667,0.19298245,Multiple,Multiple
0.11627907,0.26452905,Multiple,Multiple
0.8888889,0.4969325,Multiple,Multiple
0.07042254,0.2271605,Multiple,Multiple
0.114583336,0.16761364,Multiple,Multiple
0.8888889,0.537931,Multiple,Multiple
0.086330935,0.18226601,Multiple,Multiple
0.12820514,0.21296297,Multiple,Multiple
0.084745765,0.16748768,Multiple,Multiple
0.12820514,0.30232558,Multiple,Multiple
0.1724138,0.8248408,Multiple,Multiple
0.120300755,0.5394737,Multiple,Multiple
0.8888889,0.8931034,Multiple,Multiple
0.11904762,0.21943574,Multiple,Multiple
0.11627907,0.34189722,Multiple,R03B
0.8888889,0.7586207,Multiple,R03B
0.08391608,0.18469657,Multiple,Multiple
0.086330935,0.16666667,Multiple,Multiple
0.12820514,0.15865384,Multiple,R01A
0.11764706,0.17256637,M03B,M03B
0.11904762,0.13131313,M03B,M03B
0.2601626,0.15568863,M03B,M03B
0.07692308,0.3442623,M03B,M03B
0.12820514,0.21910113,M03B,Multiple
0.24444444,0.18430035,M03B,M03B
0.10752688,0.06,Multiple,Multiple
0.21505377,0.27118644,Multiple,N06B
0.3974359,0.20588236,Multiple,N06B
0.27184466,0.7619048,Multiple,N06B
0.24864864,0.6233766,Multiple,N06B
0.21505377,0.21719457,Multiple,N06B
0.26666668,0.0859375,V04C,V04C
0.39534885,0.75042737,V04C,V04C
0.119266056,0.32752612,V04C,V04C
0.26666668,0.58615136,V04C,Multiple
0.25454545,0.095703125,V04C,V04C
0.08928572,0.17001829,V04C,V04C
0.052083332,0.18281536,V04C,Multiple
0.04901961,0.18625277,Multiple,C10A
0.17934783,0.2753623,Multiple,Multiple
0.04901961,0.24281985,Multiple,C10A
0.10483871,0.18589744,Multiple,Multiple
0.16494845,0.13989638,Multiple,Multiple
0.118421055,0.11111111,Multiple,Multiple
0.04901961,0.18594104,Multiple,C10A
0.082706764,0.09009009,Multiple,N07B
0.10152284,0.17449665,Multiple,Multiple
0.15517241,0.19023569,Multiple,C04A
0.090361446,0.18230088,Multiple,N07B
0.12745099,0.2112069,Multiple,Multiple
0.04477612,0.16911764,Multiple,C04A
0.052083332,0.10891089,Multiple,Multiple
0.20625,0.18133803,Multiple,Multiple
0.08928572,0.2007874,Multiple,C04A
0.048,0.20746888,Multiple,C10A
0.118421055,0.115079366,Multiple,C10A
0.096618354,0.17319848,Multiple,C04A
0.114285715,0.22680412,Multiple,C10A
0.04901961,0.20795107,Multiple,C10A
0.04901961,0.22807017,Multiple,C10A
0.118421055,0.13618676,Multiple,C10A
0.78571427,0.31111112,Multiple,N07B
0.11398964,0.17096774,Multiple,C10A
0.057692308,0.15555556,Multiple,C10A
0.046728972,0.1632653,Multiple,C04A
0.19879518,0.14191419,Multiple,N07B
0.6,0.11594203,N07A,Multiple
0.09859155,0.0890411,N07A,N07A
0.5,0.12077295,N07A,N07A
0.9375,0.2056338,N07A,Multiple
0.1,0.14334472,N07A,N07A
0.1,0.08992806,N07A,Multiple
0.94285715,0.3838384,N05B,N05B
0.51428574,0.08264463,N05B,N05B
0.94285715,0.3181818,N05B,N05B
0.94285715,0.55636364,N05B,N05B
0.094827585,0.18356164,N05B,N05B
0.9142857,0.30445546,N05B,N05B
0.08928572,0.14285715,N05B,N05B
0.78571427,0.72357726,N05B,N05B
0.9142857,0.68235296,N05B,N05B
0.78571427,0.76681614,N05B,Multiple
0.94285715,0.90865386,N05B,N05B
0.94285715,0.51943463,N05B,N05B
0.9142857,0.7201646,N05B,N05B
0.4047619,0.29159212,N05B,N05B
0.9142857,0.65543073,N05B,N05B
0.040983606,0.21148825,N05B,N05B
0.5945946,0.67839193,C07A,Multiple
0.5945946,0.7081081,C07A,Multiple
0.95652175,0.6963351,C07A,Multiple
0.5945946,0.24709302,C07A,Multiple
0.45360824,0.27380952,C07A,Multiple
0.3243243,0.45253164,C07A,Multiple
0.58666664,0.5480226,C07A,C07A
0.47826087,0.3108614,C07A,C07A
0.5945946,0.5586854,C07A,C07A
0.57894737,0.57560974,C07A,C07A
0.13274336,0.41501975,C07A,Multiple
0.32592592,0.36241612,C07A,C07A
0.06306306,0.43430656,C07A,C07A
0.5945946,0.44164038,C07A,C07A
0.47826087,0.52868855,C07A,C07A
0.95652175,0.46846846,C07A,C07A
0.5945946,0.5622318,C07A,C07A
0.5945946,0.49019608,C07A,C07A
0.5945946,0.5125448,C07A,C07A
0.06306306,0.39413682,C07A,C07A
0.58666664,0.5023474,C07A,C07A
0.15789473,0.25,L01X,L01X
0.10309278,0.20416667,L01X,L01X
0.17857143,0.17435898,L01X,L01X
0.1875,0.24119718,L01X,L01X
0.11728395,0.22107439,L01X,L01X
0.22222222,0.18307087,L01X,Multiple
0.107913665,0.16923077,L01X,Multiple
0.15714286,0.23540147,L01X,L01X
0.21276596,0.252322,L01X,L01X
0.12077295,0.2674897,L01X,L01X
0.11627907,0.12403101,L01X,L01X
0.18518518,0.16923077,L01X,Multiple
0.20512821,0.31129476,L01X,L01X
0.11111111,0.074498564,L01X,L01X
0.24242425,0.08033241,L01X,L01X
0.22857143,0.041297935,L01X,L01X
0.20512821,0.3057607,L01X,L01X
0.10169491,0.01754386,L01X,L01X
0.1954023,0.2874016,L01X,L01X
0.13868614,0.31678084,L01X,L01X
0.1627907,0.26973686,L01X,L01X
0.13103448,0.25992063,L01X,L01X
0.25,0.3154848,L01X,Multiple
0.14193548,0.1375,L01X,L01X
0.2,0.26159555,L01X,L01X
0.25,0.31142858,L01X,L01X
0.51428574,0.086065575,N05C,N05C
0.1978022,0.07954545,N05C,N05C
0.1978022,0.06666667,N05C,N05C
0.6666667,0.06495727,N05C,N05C
0.1978022,0.0952381,N05C,N05C
0.85,0.053164557,N05C,N05C
0.16666667,0.0990099,N05C,Multiple
0.1875,0.07692308,N05C,Multiple
0.09756097,0.0990566,N05C,N05C
0.51428574,0.06703911,N05C,N05C
0.51428574,0.0625,N05C,N05C
0.09803922,0.09497207,N05C,Multiple
0.02688172,0.07857143,N05C,N05C
0.51428574,0.064705886,N05C,N05C
0.75,0.06030151,N05C,N05C
0.093023255,0.08759124,N05C,N05C
0.75,0.07801419,N05C,N05C
0.6666667,0.062836625,N05C,N05C
0.5294118,0.064935066,N05C,N05C
0.1978022,0.06666667,N05C,N05C
0.1978022,0.104,N05C,N05C
0.1978022,0.08629441,N05C,N05C
0.1978022,0.07692308,N05C,Multiple
0.75,0.10869565,N05C,N05C
0.5185185,0.059925094,N05C,N05C
0.5294118,0.072164945,N05C,N05C
0.5294118,0.08945687,N05C,N05C
0.51428574,0.07079646,N05C,Multiple
0.072916664,0.20588236,Multiple,C01C
0.11666667,0.13017751,Multiple,C01C
0.048076924,0.38317758,Multiple,C01C
0.28671327,0.4528302,Multiple,Multiple
0.8490566,0.10461538,Multiple,A08A
0.072916664,0.43636364,Multiple,C01C
0.04608295,0.328,Multiple,Multiple
0.072916664,0.36090225,Multiple,C01C
0.057291668,0.19339623,Multiple,C01C
0.05042017,0.33333334,Multiple,C01C
0.053435113,0.16015625,Multiple,C01C
0.5660377,0.32258064,Multiple,A08A
0.033492822,0.5394737,Multiple,C01C
0.032786883,0.34745762,Multiple,Multiple
0.13432837,0.05645161,Multiple,A08A
0.05,0.26229507,Multiple,C01C
0.8490566,0.46153846,Multiple,A08A
0.5,0.3809524,Multiple,A08A
0.5471698,0.4848485,Multiple,Multiple
0.072916664,0.78688526,Multiple,C01C
0.057692308,0.109375,Multiple,C01C
0.11666667,0.11931818,Multiple,C01C
0.1,0.09295775,Multiple,A08A
0.52150536,0.31046313,N02A,Multiple
0.52150536,0.3042017,N02A,Multiple
0.52150536,0.35067436,N02A,N02A
0.7058824,0.38679245,N02A,Multiple
0.23039216,0.3574297,N02A,N02A
0.52150536,0.33646616,N02A,N02A
0.10215054,0.44940478,N02A,N02A
0.55263156,0.40636042,N02A,Multiple
0.29955947,0.43362832,N02A,N02A
0.52150536,0.21385542,N02A,Multiple
0.29955947,0.3468992,N02A,N02A
0.5445026,0.35067436,N02A,Multiple
0.5473684,0.47843137,N02A,N02A
0.972973,0.8909091,Multiple,Multiple
0.05882353,0.29545453,Multiple,S01E
0.34408602,0.18103448,Multiple,S01E
0.5945946,0.68421054,Multiple,Multiple
0.972973,0.25,Multiple,Multiple
0.060869563,0.12432432,Multiple,Multiple
0.1641791,0.40808824,Multiple,S01E
0.20625,0.144,Multiple,S01E
0.742268,0.26294822,Multiple,Multiple
0.5765766,0.3871951,Multiple,Multiple
0.96,0.5606936,Multiple,C07A
0.20625,0.13167259,Multiple,Multiple
0.7826087,0.2720588,Multiple,C07A
0.972973,0.592233,Multiple,C07A
0.05882353,0.24028268,Multiple,S01E
0.2038835,0.29816514,Multiple,Multiple
0.0952381,0.14012739,Multiple,S01E
0.091603056,0.10689655,Multiple,S01E
0.94736844,0.595,Multiple,C07A
0.0952381,0.16765286,Multiple,S01E
0.071428575,0.19461077,Multiple,S01E
0.16504854,0.209622,Multiple,S01E
0.1908397,0.42168674,Multiple,Multiple
0.18965517,0.1369863,Multiple,S01E
0.16666667,0.24367817,Multiple,Multiple
0.072164945,0.18075801,Multiple,Multiple
0.53333336,0.3862069,Multiple,C07A
0.0952381,0.085365854,Multiple,S01E
0.05102041,0.15238096,Multiple,Multiple
0.13178295,0.39928058,Multiple,C07A
0.0952381,0.17680608,Multiple,S01E
0.972973,0.4245283,Multiple,C07A
0.972973,0.4911032,Multiple,S01E
0.972973,0.5045045,Multiple,S01E
0.7826087,0.54393303,Multiple,C07A
0.5945946,0.45045045,Multiple,C07A
0.972973,0.51898736,Multiple,C07A
0.16666667,0.20171674,Multiple,Multiple
0.972973,0.5151515,Multiple,C07A
0.972973,0.43150684,Multiple,C07A
0.13178295,0.39473686,Multiple,C07A
0.96,0.5192308,Multiple,C07A
0.1056338,0.27304965,A10B,A10B
0.035714287,0.2797527,A10B,A10B
0.06481481,0.033942558,A10B,A10B
0.6028708,0.52538633,A10B,A10B
0.04347826,0.1910828,A10B,A10B
0.03271028,0.09276018,A10B,A10B
0.07692308,0.15604396,A10B,A10B
0.51282054,0.25211865,A10B,A10B
0.04347826,0.18864097,A10B,A10B
0.51282054,0.31760436,A10B,A10B
0.11678832,0.15107913,A10B,A10B
0.10377359,0.2811918,A10B,A10B
0.51282054,0.25405404,A10B,A10B
0.072289154,0.1764706,A10B,Multiple
0.5119617,0.5592841,A10B,A10B
0.072289154,0.31484503,A10B,A10B
0.51282054,0.26548672,A10B,A10B
0.08,0.2779661,A10B,A10B
0.072289154,0.28647688,A10B,A10B
0.07234043,0.18072289,A10B,A10B
0.08,0.17479675,A10B,A10B
0.03271028,0.0990991,A10B,A10B
0.08,0.18587361,A10B,A10B
0.5,0.4848485,J05A,J05A
0.07476635,0.29026845,J05A,J05A
0.18181819,0.27003485,J05A,J05A
0.2125,0.14741036,Multiple,N02B
0.12328767,0.13544668,Multiple,N06B
0.114285715,0.102649,Multiple,N06B
0.2125,0.07569721,Multiple,N02B
0.16190477,0.06329114,Multiple,Multiple
0.16190477,0.102564104,Multiple,Multiple
0.2125,0.06329114,Multiple,Multiple
0.2125,0.10431655,Multiple,N02B
0.2125,0.175,Multiple,Multiple
0.11111111,0.064638786,Multiple,N06B
0.1627907,0.06909091,Multiple,N06B
0.12328767,0.14659686,Multiple,N06B
0.08196721,0.09456265,M03A,M03A
0.06930693,0.20987654,M03A,M03A
0.08196721,0.14043583,M03A,M03A
0.06849315,0.228,M03A,M03A
0.08196721,0.15606937,M03A,Multiple
0.078125,0.18624642,M03A,M03A
0.06603774,0.09241706,M03A,Multiple
0.21917808,0.1483376,M03A,M03A
0.06849315,0.25225225,M03A,M03A
0.06849315,0.23275863,M03A,M03A
0.08196721,0.25225225,M03A,M03A
0.2,0.2101227,G04B,G04B
0.0390625,0.41767555,G04B,Multiple
0.2,0.2853067,G04B,G04B
0.31111112,0.030201342,G04B,G04B
0.017667845,0.24743778,G04B,Multiple
0.10638298,0.1622465,G04B,Multiple
0.8648649,0.504142,G04B,G04B
0.8888889,0.5900963,G04B,G04B
0.2,0.20476191,G04B,G04B
0.2,0.22408536,G04B,G04B
0.68292683,0.28505394,G04B,Multiple
0.2,0.23860182,G04B,G04B
0.074074075,0.40463918,G04B,G04B
0.10344828,0.14968152,G04B,G04B
0.2,0.35180056,G04B,G04B
0.2,0.29910713,G04B,G04B
0.41025642,0.22018349,C01B,C01B
0.1849315,0.15120275,C01B,Multiple
0.32380953,0.44444445,C01B,C01B
0.33333334,0.293617,C01B,C01B
0.46551725,0.20422535,C01B,C01B
0.3625,0.3697479,C01B,Multiple
0.5862069,0.30787036,C01B,C01B
0.46551725,0.17948718,C01B,C01B
0.46551725,0.13309352,C01B,C01B
0.3483146,0.34626865,C01B,C01B
0.29032257,0.168,C01B,C01B
0.5344828,0.32362458,C01B,C01B
0.46551725,0.24864864,C01B,C01B
0.46551725,0.24011299,C01B,C01B
0.46551725,0.23148148,C01B,Multiple
0.3,0.27540985,C01B,C01B
0.2,0.27894738,P01B,P01B
0.13207547,0.2536232,P01B,Multiple
0.33333334,0.23151125,P01B,P01B
0.9,0.208,P01B,P01B
0.1590909,0.28,P01B,P01B
0.10784314,0.3090909,P01B,P01B
0.0390625,0.17121212,C02A,Multiple
0.04032258,0.12671755,C02A,C02A
0.85714287,0.9564516,C02A,C02A
0.16216215,0.9695024,C02A,C02A
0.15384616,0.20163488,B01A,B01A
0.069767445,0.24683544,B01A,B01A
0.05319149,0.22222222,B01A,B01A
0.20833333,0.2172471,B01A,Multiple
0.125,0.20886075,B01A,B01A
0.8333333,0.6775956,B01A,B01A
0.08219178,0.25170067,B01A,B01A
0.06593407,0.077922076,B01A,Multiple
0.10714286,0.18924731,B01A,B01A
0.056818184,0.1865285,B01A,B01A
0.08450704,0.2172471,B01A,Multiple
0.3,0.22789784,B01A,B01A
0.125,0.2172471,B01A,Multiple
0.067567565,0.20042644,B01A,B01A
0.069767445,0.22762646,B01A,B01A
0.8333333,0.5292793,B01A,B01A
0.069767445,0.21708184,B01A,B01A
0.8333333,0.25889048,B01A,B01A
0.075,0.24675325,G04B,Multiple
0.9375,0.3315508,G04B,G04B
0.25,0.044554457,G04B,G04B
0.03649635,0.20698924,G04B,Multiple
0.11627907,0.1632653,G04B,Multiple
0.2037037,0.19067216,G04B,G04B
0.20754717,0.1933439,G04B,G04B
0.9375,0.28057554,G04B,G04B
0.9375,0.47601476,G04B,G04B
0.2037037,0.20728292,G04B,Multiple
0.9375,0.24848485,G04B,G04B
0.14,0.24682395,G04B,G04B
0.11111111,0.10380623,G04B,G04B
0.9375,0.2993197,G04B,G04B
0.9375,0.29476583,G04B,G04B
0.15706806,0.1904762,D10A,Multiple
0.11111111,0.30508474,D10A,Multiple
0.034013607,0.16428572,D10A,D10A
0.5322581,0.60264903,D10A,Multiple
0.11111111,0.3254717,D10A,Multiple
0.11111111,0.32272726,D10A,Multiple
0.26237625,0.3004292,D10A,Multiple
0.08196721,0.16382253,C01C,C01C
0.2994012,0.3484163,C01C,C01C
0.96153843,0.33333334,C01C,C01C
0.2840909,0.3277311,C01C,Multiple
0.96153843,0.59134614,C01C,C01C
0.16763006,0.27531645,C01C,C01C
0.3478261,0.30038023,C01C,C01C
0.08730159,0.1856764,C01C,C01C
0.17486338,0.30882353,C01C,C01C
0.20512821,0.35526314,C01C,Multiple
0.34408602,0.3003413,C01C,C01C
0.065789476,0.24267782,C01C,Multiple
0.96153843,0.19907407,C01C,C01C
0.07881773,0.12741312,C01C,C01C
0.08196721,0.122977346,C01C,C01C
0.8888889,0.36941582,C09X,C09X
0.94736844,0.8654618,A02B,Multiple
0.038961038,0.2951049,A02B,A02B
0.94736844,0.76528597,A02B,A02B
0.13043478,0.20216607,A02B,A02B
0.13043478,0.23271501,A02B,A02B
0.13333334,0.22857143,A02B,A02B
0.13333334,0.16014235,A02B,A02B
0.94736844,0.7457306,A02B,Multiple
0.13043478,0.22970639,A02B,Multiple
0.13043478,0.1996616,A02B,A02B
0.05319149,0.14575645,A02B,A02B
0.94736844,0.7592233,A02B,A02B
0.07692308,0.10331384,A02B,Multiple
0.13043478,0.23867595,A02B,A02B
0.9166667,0.27688786,Multiple,C03C
0.275,0.26785713,Multiple,C03C
0.44,0.15696202,Multiple,C03C
0.5652174,0.28699553,Multiple,N06A
0.87234044,0.278481,Multiple,Multiple
0.15018316,0.23076923,Multiple,N06A
0.8913044,0.33587787,Multiple,N06A
0.08080808,0.24806201,Multiple,N06A
0.14102565,0.23979592,Multiple,Multiple
0.29710144,0.23850575,Multiple,Multiple
0.5942029,0.28189912,Multiple,N06A
0.87234044,0.22409639,Multiple,N06A
0.33606556,0.23076923,Multiple,N06A
0.17083333,0.1762295,Multiple,N06A
0.1880734,0.21443298,Multiple,N06A
0.5857143,0.28603604,Multiple,N06A
0.3203125,0.23850575,Multiple,N06A
0.12244898,0.18661971,Multiple,N06A
0.2027027,0.14285715,Multiple,N06A
0.16269842,0.20347394,Multiple,N06A
0.25,0.4125874,Multiple,N06A
0.9111111,0.36312848,Multiple,N06A
0.15953307,0.28611898,Multiple,N06A
0.21925133,0.22264875,Multiple,N06A
0.25465837,0.23850575,Multiple,N06A
0.125,0.16081871,Multiple,N06A
0.36283186,1.0,Multiple,N06A
0.23295455,0.2519894,Multiple,N06A
0.12244898,0.17789757,Multiple,N06A
0.12244898,0.16513762,Multiple,N06A
0.8913044,0.2779456,Multiple,N06A
0.23295455,0.24716553,Multiple,N06A
0.8913044,0.2857143,Multiple,N06A
0.12886597,0.46306306,N02C,N02C
0.375,0.5093023,N02C,N02C
0.6395349,0.38658535,N02C,N02C
0.3125,0.17482518,N02C,Multiple
0.27027026,0.48708487,N02C,Multiple
0.375,0.46715328,N02C,N02C
0.30081302,0.37635705,N02C,Multiple
0.2857143,0.46171695,N02C,N02C
0.375,0.56345177,N02C,N02C
0.3482143,0.44772726,N02C,N02C
0.2857143,0.5395034,N02C,N02C
0.23463687,0.12771739,C02C,C02C
0.23463687,0.124423966,C02C,C02C
0.04761905,0.16783217,C02C,Multiple
0.04761905,0.40462428,C02C,C02C
0.114754096,0.22222222,Multiple,S01A
0.14130434,0.2326454,Multiple,Multiple
0.96428573,0.462,Multiple,Multiple
0.96428573,0.5435898,Multiple,J01M
0.96428573,0.5692308,Multiple,Multiple
0.96428573,0.50751877,Multiple,J01M
0.12371134,0.33766234,Multiple,Multiple
0.115384616,0.13053097,Multiple,Multiple
0.96428573,0.57323235,Multiple,Multiple
0.96428573,0.5435898,Multiple,Multiple
0.96428573,0.6369427,Multiple,Multiple
0.96428573,0.6333333,Multiple,Multiple
0.96428573,0.6253102,Multiple,J01M
